path, id, serie, tilt, pan
./output/02/2_30_45_522.jpg,2,2,30,45
./output/02/2_-15_60_523.jpg,2,1,-15,60
./output/02/2_-60_45_524.jpg,2,2,-60,45
./output/02/2_30_-15_525.jpg,2,2,30,-15
./output/02/2_-30_90_526.jpg,2,2,-30,90
./output/02/2_30_-30_527.jpg,2,1,30,-30
./output/02/2_-60_75_528.jpg,2,1,-60,75
./output/02/2_-60_-60_529.jpg,2,1,-60,-60
./output/02/2_0_0_530.jpg,2,2,0,0
./output/02/2_-60_-75_531.jpg,2,1,-60,-75
./output/02/2_-15_-30_532.jpg,2,1,-15,-30
./output/02/2_30_0_533.jpg,2,1,30,0
./output/02/2_-60_-15_534.jpg,2,2,-60,-15
./output/02/2_0_-45_535.jpg,2,1,0,-45
./output/02/2_0_-90_536.jpg,2,2,0,-90
./output/02/2_0_-60_537.jpg,2,1,0,-60
./output/02/2_30_-45_538.jpg,2,2,30,-45
./output/02/2_0_60_539.jpg,2,2,0,60
./output/02/2_15_45_540.jpg,2,1,15,45
./output/02/2_-30_45_541.jpg,2,2,-30,45
./output/02/2_30_75_542.jpg,2,1,30,75
./output/02/2_15_-45_543.jpg,2,1,15,-45
./output/02/2_30_-75_544.jpg,2,2,30,-75
./output/02/2_-30_-75_545.jpg,2,2,-30,-75
./output/02/2_0_-75_546.jpg,2,1,0,-75
./output/02/2_30_75_547.jpg,2,2,30,75
./output/02/2_60_45_548.jpg,2,1,60,45
./output/02/2_-60_90_549.jpg,2,2,-60,90
./output/02/2_-60_30_550.jpg,2,2,-60,30
./output/02/2_-30_75_551.jpg,2,1,-30,75
./output/02/2_-15_30_552.jpg,2,1,-15,30
./output/02/2_30_-60_553.jpg,2,1,30,-60
./output/02/2_-30_30_554.jpg,2,1,-30,30
./output/02/2_-60_45_555.jpg,2,1,-60,45
./output/02/2_0_75_556.jpg,2,1,0,75
./output/02/2_15_-90_557.jpg,2,1,15,-90
./output/12/12_-30_-60_558.jpg,12,2,-30,-60
./output/12/12_15_-90_559.jpg,12,1,15,-90
./output/12/12_15_-90_560.jpg,12,2,15,-90
./output/12/12_-30_-90_561.jpg,12,2,-30,-90
./output/12/12_-15_30_562.jpg,12,2,-15,30
./output/12/12_-15_90_563.jpg,12,1,-15,90
./output/12/12_30_-60_564.jpg,12,2,30,-60
./output/12/12_0_75_565.jpg,12,2,0,75
./output/12/12_-30_-45_566.jpg,12,1,-30,-45
./output/12/12_0_-90_567.jpg,12,1,0,-90
./output/12/12_60_0_568.jpg,12,2,60,0
./output/12/12_30_-30_569.jpg,12,2,30,-30
./output/12/12_15_15_570.jpg,12,2,15,15
./output/12/12_-30_-45_571.jpg,12,2,-30,-45
./output/12/12_0_-45_572.jpg,12,1,0,-45
./output/12/12_30_-60_573.jpg,12,1,30,-60
./output/12/12_30_90_574.jpg,12,1,30,90
./output/12/12_60_75_575.jpg,12,1,60,75
./output/12/12_30_45_576.jpg,12,2,30,45
./output/12/12_15_45_577.jpg,12,2,15,45
./output/12/12_-15_-15_578.jpg,12,2,-15,-15
./output/12/12_-15_0_579.jpg,12,1,-15,0
./output/12/12_-15_-30_580.jpg,12,2,-15,-30
./output/12/12_15_30_581.jpg,12,1,15,30
./output/12/12_30_45_582.jpg,12,1,30,45
./output/12/12_15_-75_583.jpg,12,2,15,-75
./output/12/12_0_-60_584.jpg,12,1,0,-60
./output/12/12_30_-30_585.jpg,12,1,30,-30
./output/12/12_15_-30_586.jpg,12,1,15,-30
./output/12/12_15_-45_587.jpg,12,1,15,-45
./output/12/12_30_0_588.jpg,12,2,30,0
./output/12/12_30_90_589.jpg,12,2,30,90
./output/12/12_-15_15_590.jpg,12,1,-15,15
./output/12/12_60_-60_591.jpg,12,1,60,-60
./output/12/12_-15_60_592.jpg,12,2,-15,60
./output/12/12_-60_-15_593.jpg,12,2,-60,-15
./output/12/12_60_90_594.jpg,12,1,60,90
./output/12/12_-60_-30_595.jpg,12,2,-60,-30
./output/12/12_-60_-60_596.jpg,12,2,-60,-60
./output/12/12_-60_-90_597.jpg,12,1,-60,-90
./output/12/12_15_-30_598.jpg,12,2,15,-30
./output/12/12_0_-90_599.jpg,12,2,0,-90
./output/12/12_30_75_600.jpg,12,2,30,75
./output/12/12_-60_90_601.jpg,12,1,-60,90
./output/12/12_-60_-45_602.jpg,12,2,-60,-45
./output/12/12_15_-15_603.jpg,12,1,15,-15
./output/12/12_60_-60_604.jpg,12,2,60,-60
./output/12/12_15_75_605.jpg,12,2,15,75
./output/12/12_30_30_606.jpg,12,2,30,30
./output/12/12_0_45_607.jpg,12,2,0,45
./output/12/12_0_90_608.jpg,12,2,0,90
./output/12/12_60_30_609.jpg,12,2,60,30
./output/12/12_60_-75_610.jpg,12,2,60,-75
./output/12/12_0_0_611.jpg,12,2,0,0
./output/12/12_30_15_612.jpg,12,1,30,15
./output/12/12_-30_-75_613.jpg,12,1,-30,-75
./output/12/12_-30_-75_614.jpg,12,2,-30,-75
./output/12/12_30_-90_615.jpg,12,2,30,-90
./output/12/12_90_0_616.jpg,12,1,90,0
./output/12/12_15_60_617.jpg,12,2,15,60
./output/12/12_0_30_618.jpg,12,2,0,30
./output/12/12_60_15_619.jpg,12,1,60,15
./output/12/12_0_-45_620.jpg,12,2,0,-45
./output/12/12_0_0_621.jpg,12,1,0,0
./output/12/12_60_75_622.jpg,12,2,60,75
./output/12/12_60_15_623.jpg,12,2,60,15
./output/12/12_30_75_624.jpg,12,1,30,75
./output/12/12_-15_75_625.jpg,12,2,-15,75
./output/12/12_15_90_626.jpg,12,2,15,90
./output/12/12_15_0_627.jpg,12,1,15,0
./output/12/12_-30_-60_628.jpg,12,1,-30,-60
./output/12/12_-30_90_629.jpg,12,2,-30,90
./output/12/12_-60_-30_630.jpg,12,1,-60,-30
./output/12/12_-15_-60_631.jpg,12,2,-15,-60
./output/12/12_60_30_632.jpg,12,1,60,30
./output/12/12_15_75_633.jpg,12,1,15,75
./output/12/12_-30_45_634.jpg,12,2,-30,45
./output/12/12_60_-90_635.jpg,12,2,60,-90
./output/12/12_-30_30_636.jpg,12,1,-30,30
./output/12/12_30_-75_637.jpg,12,1,30,-75
./output/12/12_0_-60_638.jpg,12,2,0,-60
./output/12/12_60_90_639.jpg,12,2,60,90
./output/12/12_15_0_640.jpg,12,2,15,0
./output/12/12_0_-75_641.jpg,12,1,0,-75
./output/12/12_-60_90_642.jpg,12,2,-60,90
./output/12/12_-15_15_643.jpg,12,2,-15,15
./output/12/12_0_75_644.jpg,12,1,0,75
./output/12/12_30_15_645.jpg,12,2,30,15
./output/12/12_0_15_646.jpg,12,2,0,15
./output/12/12_-15_-45_647.jpg,12,2,-15,-45
./output/12/12_-15_45_648.jpg,12,2,-15,45
./output/12/12_0_60_649.jpg,12,2,0,60
./output/12/12_-60_-15_650.jpg,12,1,-60,-15
./output/12/12_-30_15_651.jpg,12,2,-30,15
./output/12/12_-15_90_652.jpg,12,2,-15,90
./output/12/12_60_-30_653.jpg,12,1,60,-30
./output/12/12_-15_45_654.jpg,12,1,-15,45
./output/12/12_0_60_655.jpg,12,1,0,60
./output/12/12_30_0_656.jpg,12,1,30,0
./output/12/12_-60_15_657.jpg,12,1,-60,15
./output/12/12_-30_60_658.jpg,12,2,-30,60
./output/12/12_-15_30_659.jpg,12,1,-15,30
./output/12/12_0_30_660.jpg,12,1,0,30
./output/12/12_15_15_661.jpg,12,1,15,15
./output/12/12_-15_-75_662.jpg,12,1,-15,-75
./output/12/12_-60_0_663.jpg,12,2,-60,0
./output/12/12_60_-15_664.jpg,12,2,60,-15
./output/12/12_60_60_665.jpg,12,1,60,60
./output/12/12_60_45_666.jpg,12,1,60,45
./output/12/12_-15_-30_667.jpg,12,1,-15,-30
./output/12/12_-15_-15_668.jpg,12,1,-15,-15
./output/12/12_-30_15_669.jpg,12,1,-30,15
./output/12/12_30_-75_670.jpg,12,2,30,-75
./output/12/12_-30_-90_671.jpg,12,1,-30,-90
./output/12/12_15_30_672.jpg,12,2,15,30
./output/12/12_0_-15_673.jpg,12,1,0,-15
./output/12/12_15_-60_674.jpg,12,2,15,-60
./output/12/12_-15_0_675.jpg,12,2,-15,0
./output/12/12_-60_60_676.jpg,12,1,-60,60
./output/12/12_60_-30_677.jpg,12,2,60,-30
./output/12/12_15_-15_678.jpg,12,2,15,-15
./output/12/12_30_-15_679.jpg,12,1,30,-15
./output/12/12_-30_-30_680.jpg,12,2,-30,-30
./output/12/12_-15_75_681.jpg,12,1,-15,75
./output/12/12_30_60_682.jpg,12,1,30,60
./output/12/12_15_60_683.jpg,12,1,15,60
./output/12/12_-15_-45_684.jpg,12,1,-15,-45
./output/12/12_60_-45_685.jpg,12,2,60,-45
./output/12/12_-15_60_686.jpg,12,1,-15,60
./output/12/12_15_-45_687.jpg,12,2,15,-45
./output/12/12_0_-30_688.jpg,12,1,0,-30
./output/12/12_-60_15_689.jpg,12,2,-60,15
./output/12/12_-15_-75_690.jpg,12,2,-15,-75
./output/12/12_15_45_691.jpg,12,1,15,45
./output/12/12_-30_0_692.jpg,12,1,-30,0
./output/12/12_30_-15_693.jpg,12,2,30,-15
./output/12/12_30_30_694.jpg,12,1,30,30
./output/12/12_30_-45_695.jpg,12,1,30,-45
./output/12/12_-30_30_696.jpg,12,2,-30,30
./output/12/12_0_15_697.jpg,12,1,0,15
./output/12/12_-30_90_698.jpg,12,1,-30,90
./output/12/12_0_45_699.jpg,12,1,0,45
./output/12/12_-60_-45_700.jpg,12,1,-60,-45
./output/12/12_-60_30_701.jpg,12,1,-60,30
./output/12/12_-30_75_702.jpg,12,1,-30,75
./output/12/12_60_-15_703.jpg,12,1,60,-15
./output/12/12_90_0_704.jpg,12,2,90,0
./output/12/12_-90_0_705.jpg,12,2,-90,0
./output/12/12_-30_60_706.jpg,12,1,-30,60
./output/12/12_30_60_707.jpg,12,2,30,60
./output/12/12_60_60_708.jpg,12,2,60,60
./output/12/12_15_90_709.jpg,12,1,15,90
./output/12/12_-30_0_710.jpg,12,2,-30,0
./output/12/12_-60_-75_711.jpg,12,1,-60,-75
./output/12/12_-15_-60_712.jpg,12,1,-15,-60
./output/12/12_-60_75_713.jpg,12,2,-60,75
./output/12/12_60_0_714.jpg,12,1,60,0
./output/12/12_60_-75_715.jpg,12,1,60,-75
./output/12/12_-60_30_716.jpg,12,2,-60,30
./output/12/12_0_-75_717.jpg,12,2,0,-75
./output/12/12_-15_-90_718.jpg,12,1,-15,-90
./output/12/12_60_-90_719.jpg,12,1,60,-90
./output/12/12_-60_45_720.jpg,12,2,-60,45
./output/12/12_-30_45_721.jpg,12,1,-30,45
./output/12/12_0_90_722.jpg,12,1,0,90
./output/12/12_-60_-90_723.jpg,12,2,-60,-90
./output/12/12_-60_45_724.jpg,12,1,-60,45
./output/12/12_0_-15_725.jpg,12,2,0,-15
./output/12/12_-60_-75_726.jpg,12,2,-60,-75
./output/12/12_-15_-90_727.jpg,12,2,-15,-90
./output/12/12_-60_75_728.jpg,12,1,-60,75
./output/12/12_-90_0_729.jpg,12,1,-90,0
./output/12/12_-60_60_730.jpg,12,2,-60,60
./output/12/12_60_-45_731.jpg,12,1,60,-45
./output/12/12_-30_-15_732.jpg,12,2,-30,-15
./output/12/12_60_45_733.jpg,12,2,60,45
./output/12/12_-60_-60_734.jpg,12,1,-60,-60
./output/12/12_30_-90_735.jpg,12,1,30,-90
./output/12/12_-60_0_736.jpg,12,1,-60,0
./output/12/12_0_-30_737.jpg,12,2,0,-30
./output/12/12_-30_-15_738.jpg,12,1,-30,-15
./output/12/12_15_-75_739.jpg,12,1,15,-75
./output/12/12_-30_75_740.jpg,12,2,-30,75
./output/12/12_15_-60_741.jpg,12,1,15,-60
./output/12/12_-30_-30_742.jpg,12,1,-30,-30
./output/12/12_30_-45_743.jpg,12,2,30,-45
./output/07/7_30_-15_744.jpg,7,2,30,-15
./output/07/7_-15_75_745.jpg,7,2,-15,75
./output/07/7_30_-45_746.jpg,7,2,30,-45
./output/07/7_-60_60_747.jpg,7,1,-60,60
./output/07/7_30_0_748.jpg,7,1,30,0
./output/07/7_15_-15_749.jpg,7,1,15,-15
./output/07/7_-60_-30_750.jpg,7,1,-60,-30
./output/07/7_-15_-60_751.jpg,7,2,-15,-60
./output/07/7_60_30_752.jpg,7,1,60,30
./output/07/7_60_15_753.jpg,7,1,60,15
./output/07/7_-15_-30_754.jpg,7,2,-15,-30
./output/07/7_-15_45_755.jpg,7,1,-15,45
./output/07/7_-15_60_756.jpg,7,1,-15,60
./output/07/7_0_45_757.jpg,7,2,0,45
./output/07/7_15_-75_758.jpg,7,2,15,-75
./output/07/7_15_-30_759.jpg,7,1,15,-30
./output/07/7_0_-45_760.jpg,7,1,0,-45
./output/07/7_15_60_761.jpg,7,2,15,60
./output/07/7_-60_-75_762.jpg,7,1,-60,-75
./output/07/7_30_-60_763.jpg,7,2,30,-60
./output/07/7_0_75_764.jpg,7,2,0,75
./output/07/7_15_0_765.jpg,7,2,15,0
./output/07/7_-60_45_766.jpg,7,2,-60,45
./output/07/7_60_60_767.jpg,7,2,60,60
./output/07/7_60_-45_768.jpg,7,1,60,-45
./output/07/7_-30_0_769.jpg,7,2,-30,0
./output/07/7_0_-75_770.jpg,7,1,0,-75
./output/07/7_-60_30_771.jpg,7,1,-60,30
./output/07/7_15_0_772.jpg,7,1,15,0
./output/07/7_15_15_773.jpg,7,2,15,15
./output/07/7_-15_-75_774.jpg,7,1,-15,-75
./output/07/7_15_75_775.jpg,7,2,15,75
./output/07/7_60_0_776.jpg,7,1,60,0
./output/07/7_0_-60_777.jpg,7,2,0,-60
./output/07/7_-60_-45_778.jpg,7,1,-60,-45
./output/07/7_30_30_779.jpg,7,1,30,30
./output/07/7_-15_15_780.jpg,7,1,-15,15
./output/07/7_-15_45_781.jpg,7,2,-15,45
./output/07/7_-30_0_782.jpg,7,1,-30,0
./output/07/7_0_-90_783.jpg,7,2,0,-90
./output/07/7_60_90_784.jpg,7,1,60,90
./output/07/7_15_-90_785.jpg,7,1,15,-90
./output/07/7_30_75_786.jpg,7,2,30,75
./output/07/7_15_30_787.jpg,7,2,15,30
./output/07/7_60_60_788.jpg,7,1,60,60
./output/07/7_-30_90_789.jpg,7,2,-30,90
./output/07/7_60_-45_790.jpg,7,2,60,-45
./output/07/7_60_0_791.jpg,7,2,60,0
./output/07/7_-15_0_792.jpg,7,1,-15,0
./output/07/7_-30_-75_793.jpg,7,1,-30,-75
./output/07/7_-30_-30_794.jpg,7,1,-30,-30
./output/07/7_-60_-60_795.jpg,7,2,-60,-60
./output/07/7_-30_45_796.jpg,7,2,-30,45
./output/07/7_30_60_797.jpg,7,1,30,60
./output/07/7_-60_-45_798.jpg,7,2,-60,-45
./output/07/7_-30_-75_799.jpg,7,2,-30,-75
./output/07/7_30_-75_800.jpg,7,2,30,-75
./output/07/7_60_-60_801.jpg,7,2,60,-60
./output/07/7_-15_-15_802.jpg,7,1,-15,-15
./output/07/7_30_15_803.jpg,7,1,30,15
./output/07/7_30_-75_804.jpg,7,1,30,-75
./output/07/7_-60_-30_805.jpg,7,2,-60,-30
./output/07/7_15_-45_806.jpg,7,1,15,-45
./output/07/7_-15_-15_807.jpg,7,2,-15,-15
./output/07/7_60_45_808.jpg,7,1,60,45
./output/07/7_-30_30_809.jpg,7,2,-30,30
./output/07/7_-60_60_810.jpg,7,2,-60,60
./output/07/7_-15_75_811.jpg,7,1,-15,75
./output/07/7_0_-15_812.jpg,7,2,0,-15
./output/07/7_30_-90_813.jpg,7,1,30,-90
./output/07/7_30_0_814.jpg,7,2,30,0
./output/07/7_15_90_815.jpg,7,2,15,90
./output/07/7_30_-45_816.jpg,7,1,30,-45
./output/07/7_60_-90_817.jpg,7,2,60,-90
./output/07/7_0_-75_818.jpg,7,2,0,-75
./output/07/7_-30_-60_819.jpg,7,1,-30,-60
./output/07/7_-60_-75_820.jpg,7,2,-60,-75
./output/07/7_30_-30_821.jpg,7,1,30,-30
./output/07/7_30_15_822.jpg,7,2,30,15
./output/07/7_-30_90_823.jpg,7,1,-30,90
./output/07/7_0_90_824.jpg,7,2,0,90
./output/07/7_-30_60_825.jpg,7,2,-30,60
./output/07/7_0_30_826.jpg,7,2,0,30
./output/07/7_15_-60_827.jpg,7,2,15,-60
./output/07/7_-30_75_828.jpg,7,2,-30,75
./output/07/7_-30_45_829.jpg,7,1,-30,45
./output/07/7_-60_45_830.jpg,7,1,-60,45
./output/07/7_-15_-45_831.jpg,7,2,-15,-45
./output/07/7_-30_15_832.jpg,7,1,-30,15
./output/07/7_0_15_833.jpg,7,1,0,15
./output/07/7_-60_75_834.jpg,7,2,-60,75
./output/07/7_-15_0_835.jpg,7,2,-15,0
./output/07/7_30_30_836.jpg,7,2,30,30
./output/07/7_-15_30_837.jpg,7,1,-15,30
./output/07/7_0_60_838.jpg,7,2,0,60
./output/07/7_-60_15_839.jpg,7,1,-60,15
./output/07/7_-30_60_840.jpg,7,1,-30,60
./output/07/7_-90_0_841.jpg,7,2,-90,0
./output/07/7_-15_30_842.jpg,7,2,-15,30
./output/07/7_-30_-15_843.jpg,7,2,-30,-15
./output/07/7_60_-60_844.jpg,7,1,60,-60
./output/07/7_-30_-90_845.jpg,7,1,-30,-90
./output/07/7_0_45_846.jpg,7,1,0,45
./output/07/7_-15_-90_847.jpg,7,1,-15,-90
./output/07/7_60_90_848.jpg,7,2,60,90
./output/07/7_-60_-15_849.jpg,7,1,-60,-15
./output/07/7_-30_-45_850.jpg,7,1,-30,-45
./output/07/7_15_-90_851.jpg,7,2,15,-90
./output/07/7_30_60_852.jpg,7,2,30,60
./output/07/7_-15_-90_853.jpg,7,2,-15,-90
./output/07/7_15_45_854.jpg,7,2,15,45
./output/07/7_-30_15_855.jpg,7,2,-30,15
./output/07/7_-30_-90_856.jpg,7,2,-30,-90
./output/07/7_-15_-75_857.jpg,7,2,-15,-75
./output/07/7_-60_-60_858.jpg,7,1,-60,-60
./output/07/7_0_60_859.jpg,7,1,0,60
./output/07/7_0_90_860.jpg,7,1,0,90
./output/07/7_-15_-30_861.jpg,7,1,-15,-30
./output/07/7_-60_0_862.jpg,7,2,-60,0
./output/07/7_60_-90_863.jpg,7,1,60,-90
./output/07/7_-30_-60_864.jpg,7,2,-30,-60
./output/07/7_15_-45_865.jpg,7,2,15,-45
./output/07/7_0_0_866.jpg,7,2,0,0
./output/07/7_0_-45_867.jpg,7,2,0,-45
./output/07/7_15_75_868.jpg,7,1,15,75
./output/07/7_15_-60_869.jpg,7,1,15,-60
./output/07/7_-30_-45_870.jpg,7,2,-30,-45
./output/07/7_30_-90_871.jpg,7,2,30,-90
./output/07/7_-30_-15_872.jpg,7,1,-30,-15
./output/07/7_30_75_873.jpg,7,1,30,75
./output/07/7_-60_-15_874.jpg,7,2,-60,-15
./output/07/7_60_-30_875.jpg,7,2,60,-30
./output/07/7_-60_-90_876.jpg,7,2,-60,-90
./output/07/7_0_-30_877.jpg,7,1,0,-30
./output/07/7_60_-75_878.jpg,7,1,60,-75
./output/07/7_60_-15_879.jpg,7,2,60,-15
./output/07/7_15_90_880.jpg,7,1,15,90
./output/07/7_15_-30_881.jpg,7,2,15,-30
./output/07/7_-60_90_882.jpg,7,1,-60,90
./output/07/7_-15_90_883.jpg,7,2,-15,90
./output/07/7_-15_90_884.jpg,7,1,-15,90
./output/07/7_0_15_885.jpg,7,2,0,15
./output/07/7_0_-30_886.jpg,7,2,0,-30
./output/07/7_15_-75_887.jpg,7,1,15,-75
./output/07/7_-60_30_888.jpg,7,2,-60,30
./output/07/7_-15_-60_889.jpg,7,1,-15,-60
./output/07/7_-60_90_890.jpg,7,2,-60,90
./output/07/7_60_75_891.jpg,7,2,60,75
./output/07/7_-30_30_892.jpg,7,1,-30,30
./output/07/7_0_-90_893.jpg,7,1,0,-90
./output/07/7_15_30_894.jpg,7,1,15,30
./output/07/7_60_45_895.jpg,7,2,60,45
./output/07/7_30_90_896.jpg,7,1,30,90
./output/07/7_-60_-90_897.jpg,7,1,-60,-90
./output/07/7_30_-30_898.jpg,7,2,30,-30
./output/07/7_60_-15_899.jpg,7,1,60,-15
./output/07/7_0_30_900.jpg,7,1,0,30
./output/07/7_-30_75_901.jpg,7,1,-30,75
./output/07/7_0_0_902.jpg,7,1,0,0
./output/07/7_-90_0_903.jpg,7,1,-90,0
./output/07/7_-60_0_904.jpg,7,1,-60,0
./output/07/7_-60_75_905.jpg,7,1,-60,75
./output/07/7_90_0_906.jpg,7,1,90,0
./output/07/7_90_0_907.jpg,7,2,90,0
./output/07/7_60_30_908.jpg,7,2,60,30
./output/07/7_15_15_909.jpg,7,1,15,15
./output/07/7_-15_15_910.jpg,7,2,-15,15
./output/07/7_0_-15_911.jpg,7,1,0,-15
./output/07/7_30_-60_912.jpg,7,1,30,-60
./output/07/7_30_45_913.jpg,7,1,30,45
./output/07/7_-15_-45_914.jpg,7,1,-15,-45
./output/07/7_15_-15_915.jpg,7,2,15,-15
./output/07/7_60_-75_916.jpg,7,2,60,-75
./output/07/7_15_60_917.jpg,7,1,15,60
./output/07/7_60_15_918.jpg,7,2,60,15
./output/07/7_-30_-30_919.jpg,7,2,-30,-30
./output/07/7_-15_60_920.jpg,7,2,-15,60
./output/07/7_0_-60_921.jpg,7,1,0,-60
./output/07/7_30_45_922.jpg,7,2,30,45
./output/07/7_0_75_923.jpg,7,1,0,75
./output/07/7_30_90_924.jpg,7,2,30,90
./output/07/7_15_45_925.jpg,7,1,15,45
./output/07/7_-60_15_926.jpg,7,2,-60,15
./output/07/7_30_-15_927.jpg,7,1,30,-15
./output/07/7_60_-30_928.jpg,7,1,60,-30
./output/07/7_60_75_929.jpg,7,1,60,75
./output/14/14_-15_45_930.jpg,14,2,-15,45
./output/14/14_30_-45_931.jpg,14,2,30,-45
./output/14/14_15_-30_932.jpg,14,1,15,-30
./output/14/14_-30_0_933.jpg,14,1,-30,0
./output/14/14_30_-60_934.jpg,14,1,30,-60
./output/14/14_-15_15_935.jpg,14,1,-15,15
./output/14/14_30_60_936.jpg,14,1,30,60
./output/14/14_-30_-60_937.jpg,14,2,-30,-60
./output/14/14_0_-60_938.jpg,14,2,0,-60
./output/14/14_-15_75_939.jpg,14,1,-15,75
./output/14/14_-15_30_940.jpg,14,2,-15,30
./output/14/14_60_30_941.jpg,14,2,60,30
./output/14/14_60_0_942.jpg,14,2,60,0
./output/14/14_-30_90_943.jpg,14,2,-30,90
./output/14/14_-60_60_944.jpg,14,2,-60,60
./output/14/14_30_-90_945.jpg,14,1,30,-90
./output/14/14_-30_15_946.jpg,14,1,-30,15
./output/14/14_0_-60_947.jpg,14,1,0,-60
./output/14/14_-15_45_948.jpg,14,1,-15,45
./output/14/14_60_-30_949.jpg,14,2,60,-30
./output/14/14_-60_45_950.jpg,14,1,-60,45
./output/14/14_-30_30_951.jpg,14,1,-30,30
./output/14/14_-15_-90_952.jpg,14,1,-15,-90
./output/14/14_-60_15_953.jpg,14,1,-60,15
./output/14/14_-30_-90_954.jpg,14,2,-30,-90
./output/14/14_15_-75_955.jpg,14,2,15,-75
./output/14/14_30_-30_956.jpg,14,2,30,-30
./output/14/14_-60_-15_957.jpg,14,1,-60,-15
./output/14/14_30_-15_958.jpg,14,1,30,-15
./output/14/14_-30_45_959.jpg,14,1,-30,45
./output/14/14_0_-90_960.jpg,14,2,0,-90
./output/14/14_60_-60_961.jpg,14,1,60,-60
./output/14/14_-30_-15_962.jpg,14,1,-30,-15
./output/14/14_15_75_963.jpg,14,2,15,75
./output/14/14_15_30_964.jpg,14,1,15,30
./output/14/14_-60_-30_965.jpg,14,2,-60,-30
./output/14/14_30_-45_966.jpg,14,1,30,-45
./output/14/14_-15_60_967.jpg,14,1,-15,60
./output/14/14_-60_90_968.jpg,14,2,-60,90
./output/14/14_0_15_969.jpg,14,1,0,15
./output/14/14_60_0_970.jpg,14,1,60,0
./output/14/14_-90_0_971.jpg,14,1,-90,0
./output/14/14_-15_-75_972.jpg,14,2,-15,-75
./output/14/14_30_15_973.jpg,14,1,30,15
./output/14/14_-60_45_974.jpg,14,2,-60,45
./output/14/14_-60_-60_975.jpg,14,2,-60,-60
./output/14/14_-30_90_976.jpg,14,1,-30,90
./output/14/14_-30_-30_977.jpg,14,2,-30,-30
./output/14/14_0_90_978.jpg,14,1,0,90
./output/14/14_0_75_979.jpg,14,1,0,75
./output/14/14_60_-90_980.jpg,14,1,60,-90
./output/14/14_-60_-30_981.jpg,14,1,-60,-30
./output/14/14_15_90_982.jpg,14,1,15,90
./output/14/14_30_75_983.jpg,14,1,30,75
./output/14/14_-15_-45_984.jpg,14,2,-15,-45
./output/14/14_-30_-45_985.jpg,14,1,-30,-45
./output/14/14_30_75_986.jpg,14,2,30,75
./output/14/14_-15_-30_987.jpg,14,2,-15,-30
./output/14/14_-60_30_988.jpg,14,1,-60,30
./output/14/14_30_15_989.jpg,14,2,30,15
./output/14/14_30_-75_990.jpg,14,2,30,-75
./output/14/14_0_30_991.jpg,14,2,0,30
./output/14/14_-15_30_992.jpg,14,1,-15,30
./output/14/14_-30_75_993.jpg,14,1,-30,75
./output/14/14_-15_-90_994.jpg,14,2,-15,-90
./output/14/14_-15_-75_995.jpg,14,1,-15,-75
./output/14/14_-30_-45_996.jpg,14,2,-30,-45
./output/14/14_15_75_997.jpg,14,1,15,75
./output/14/14_30_-75_998.jpg,14,1,30,-75
./output/14/14_60_75_999.jpg,14,2,60,75
./output/14/14_-15_75_1000.jpg,14,2,-15,75
./output/14/14_60_75_1001.jpg,14,1,60,75
./output/14/14_-30_45_1002.jpg,14,2,-30,45
./output/14/14_30_-90_1003.jpg,14,2,30,-90
./output/14/14_0_45_1004.jpg,14,1,0,45
./output/14/14_15_-60_1005.jpg,14,2,15,-60
./output/14/14_15_90_1006.jpg,14,2,15,90
./output/14/14_15_-30_1007.jpg,14,2,15,-30
./output/14/14_0_-30_1008.jpg,14,1,0,-30
./output/14/14_-60_-45_1009.jpg,14,1,-60,-45
./output/14/14_-30_-60_1010.jpg,14,1,-30,-60
./output/14/14_0_60_1011.jpg,14,2,0,60
./output/14/14_15_-45_1012.jpg,14,2,15,-45
./output/14/14_0_-75_1013.jpg,14,2,0,-75
./output/14/14_-30_-30_1014.jpg,14,1,-30,-30
./output/14/14_-30_-90_1015.jpg,14,1,-30,-90
./output/14/14_-15_-45_1016.jpg,14,1,-15,-45
./output/14/14_0_90_1017.jpg,14,2,0,90
./output/14/14_-60_0_1018.jpg,14,1,-60,0
./output/14/14_60_-15_1019.jpg,14,1,60,-15
./output/14/14_-15_60_1020.jpg,14,2,-15,60
./output/14/14_15_45_1021.jpg,14,1,15,45
./output/14/14_30_45_1022.jpg,14,1,30,45
./output/14/14_-60_0_1023.jpg,14,2,-60,0
./output/14/14_-15_-60_1024.jpg,14,1,-15,-60
./output/14/14_0_30_1025.jpg,14,1,0,30
./output/14/14_-15_-15_1026.jpg,14,2,-15,-15
./output/14/14_60_30_1027.jpg,14,1,60,30
./output/14/14_0_0_1028.jpg,14,2,0,0
./output/14/14_15_-90_1029.jpg,14,2,15,-90
./output/14/14_-60_-15_1030.jpg,14,2,-60,-15
./output/14/14_15_15_1031.jpg,14,1,15,15
./output/14/14_-60_-75_1032.jpg,14,1,-60,-75
./output/14/14_0_75_1033.jpg,14,2,0,75
./output/14/14_-60_15_1034.jpg,14,2,-60,15
./output/14/14_60_45_1035.jpg,14,1,60,45
./output/14/14_0_-30_1036.jpg,14,2,0,-30
./output/14/14_-15_-60_1037.jpg,14,2,-15,-60
./output/14/14_15_30_1038.jpg,14,2,15,30
./output/14/14_-60_-45_1039.jpg,14,2,-60,-45
./output/14/14_0_-15_1040.jpg,14,2,0,-15
./output/14/14_15_-90_1041.jpg,14,1,15,-90
